year,city_nhood,filings,orders,rental_units,filing_rate,order_rate
2022,CAMBRIDGE HEIGHTS,27,10,927,2.912621359223301,1.0787486515641855
2022,CANNON PARK,6,3,648,0.9259259259259258,0.4629629629629629
2022,CAPITOL HEIGHTS,102,29,916,11.135371179039302,3.1659388646288207
2022,CASTLE MANOR,70,26,975,7.179487179487179,2.666666666666667
2022,CLARKE SQUARE,153,76,1802,8.49056603773585,4.217536071032186
2022,CLAYTON CREST,4,4,48,8.333333333333332,8.333333333333332
2022,CLOCK TOWER ACRES,27,11,454,5.947136563876652,2.4229074889867843
2022,COLD SPRING PARK,105,49,831,12.63537906137184,5.896510228640193
2022,COLUMBUS PARK,70,21,755,9.271523178807946,2.781456953642384
2022,CONCORDIA,304,163,1860,16.344086021505376,8.763440860215054
2022,COOPER PARK,22,7,470,4.680851063829787,1.4893617021276597
2022,DINEEN PARK,195,69,1184,16.469594594594593,5.827702702702703
2022,DOWNER WOODS,8,2,418,1.9138755980861244,0.4784688995215311
2022,DRETZKA PARK,1,0,99,1.0101010101010102,0
2022,ENDERIS PARK,61,20,746,8.176943699731904,2.680965147453083
2022,ESTABROOK PARK,1,0,379,0.2638522427440633,0
2022,EUCLID PARK,4,3,605,0.6611570247933884,0.49586776859504134
2022,FAIR PARK,3,1,224,1.3392857142857142,0.4464285714285714
2022,FAIRFIELD,39,21,301,12.956810631229235,6.976744186046512
2022,FAIRVIEW,6,4,332,1.8072289156626504,1.2048192771084338
2022,FERNWOOD,5,1,486,1.02880658436214,0.205761316872428
2022,FLORIST HIGHLANDS,6,1,204,2.941176470588235,0.49019607843137253
2022,FOREST HOME HILLS,70,29,988,7.08502024291498,2.935222672064777
2022,FRANKLIN HEIGHTS,271,110,2234,12.130707251566697,4.923903312444047
2022,FREEDOM VILLAGE,2,2,223,0.8968609865470852,0.8968609865470852
2022,GARDEN HOMES,102,36,719,14.186369958275383,5.006954102920723
2022,GOLDEN VALLEY,11,4,320,3.4375000000000004,1.25
2022,GOLDMAN PARK,2,1,231,0.8658008658008658,0.4329004329004329
2022,GRA-RAM,8,3,402,1.9900497512437811,0.7462686567164178
2022,GRACELAND,51,16,392,13.010204081632654,4.081632653061225
2022,GRANTOSA,103,39,604,17.052980132450333,6.456953642384105
2022,GRANVILLE STATION,35,12,701,4.9928673323823105,1.7118402282453637
2022,GRASSLYN MANOR,64,18,833,7.6830732292917165,2.1608643457382954
2022,GROVER HEIGHTS,12,3,94,12.76595744680851,3.1914893617021276
2022,HALYARD PARK,7,2,308,2.272727272727273,0.6493506493506493
2022,HAMPTON HEIGHTS,213,75,1426,14.936886395511923,5.259467040673211
2022,HARAMBEE,368,140,3427,10.738255033557047,4.085205719288007
2022,HARBOR VIEW,11,4,631,1.7432646592709984,0.6339144215530903
2022,HAVENWOODS,19,10,88,21.59090909090909,11.363636363636363
2022,HAWLEY FARMS,9,2,242,3.71900826446281,0.8264462809917356
2022,HAWTHORNE GLEN,1,1,78,1.282051282051282,1.282051282051282
2022,HAYMARKET,60,8,166,36.144578313253014,4.819277108433735
2022,HIGHWOOD ESTATES,10,6,630,1.5873015873015872,0.9523809523809524
2022,HILLSIDE,37,17,499,7.414829659318638,3.406813627254509
2022,HISTORIC MITCHELL STREET,226,108,3058,7.390451275343361,3.5317200784826683
2022,HISTORIC THIRD WARD,5,1,1542,0.324254215304799,0.06485084306095978
2022,HONEY CREEK MANOR,9,3,405,2.2222222222222223,0.7407407407407408
2022,HONEY CREEK PARKWAY,5,2,235,2.127659574468085,0.851063829787234
2022,JACKSON PARK,52,21,1379,3.770848440899202,1.5228426395939088
2022,JOHNSON'S WOODS,14,6,595,2.3529411764705883,1.0084033613445378
2022,JUNEAU TOWN,17,4,3575,0.4755244755244755,0.11188811188811189
2022,KILBOURN TOWN,66,30,2867,2.302057900244158,1.0463899546564353
2022,KING PARK,40,20,824,4.854368932038835,2.4271844660194173
2022,KOPS PARK,17,4,311,5.466237942122187,1.2861736334405145
2022,LAYTON PARK,53,31,1121,4.727921498661909,2.7653880463871543
2022,LENOX HEIGHTS,36,12,410,8.780487804878048,2.9268292682926833
2022,LINCOLN CREEK,131,56,1544,8.484455958549223,3.6269430051813467
2022,LINCOLN PARK,139,56,1054,13.18785578747628,5.313092979127135
2022,LINCOLN VILLAGE,206,96,2694,7.646622123236822,3.5634743875278394
2022,LINDSAY PARK,92,28,972,9.465020576131687,2.880658436213992
2022,LITTLE MENOMONEE PARKWAY,24,11,179,13.40782122905028,6.145251396648044
2022,LONG VIEW,77,26,539,14.285714285714285,4.823747680890538
2022,LOWER EAST SIDE,119,56,8459,1.4067856720652558,0.6620167868542381
2022,LYONS PARK,7,3,148,4.72972972972973,2.027027027027027
2022,MAITLAND PARK,3,1,204,1.4705882352941175,0.49019607843137253
2022,MAPLE TREE,131,56,669,19.581464872944693,8.370702541106128
2022,MARTIN DRIVE,28,10,471,5.9447983014862,2.1231422505307855
2022,MC GOVERN PARK,84,24,573,14.659685863874344,4.18848167539267
2022,MELODY VIEW,33,7,168,19.642857142857142,4.166666666666666
2022,MENOMONEE RIVER HILLS,282,94,1416,19.915254237288135,6.638418079096045
2022,MENOMONEE RIVER HILLS EAST,102,32,474,21.518987341772153,6.751054852320674
2022,MENOMONEE RIVER PARKWAY,2,1,86,2.3255813953488373,1.1627906976744187
2022,MENOMONEE RIVER VALLEY,1,0,133,0.7518796992481203,0
2022,MERRILL PARK,135,76,1203,11.221945137157107,6.317539484621778
2022,METCALFE PARK,97,35,751,12.916111850865514,4.660452729693742
2022,MIDTOWN,149,62,1734,8.592848904267589,3.575547866205306
2022,MILLER VALLEY,22,12,372,5.913978494623656,3.225806451612903
2022,MITCHELL FIELD,4,2,587,0.6814310051107325,0.34071550255536626
2022,MITCHELL PARK,55,15,177,31.07344632768362,8.47457627118644
2022,MITCHELL WEST,16,8,847,1.8890200708382525,0.9445100354191263
2022,MORGAN HEIGHTS,9,4,310,2.903225806451613,1.2903225806451613
2022,MORGANDALE,31,14,936,3.311965811965812,1.4957264957264957
2022,MOUNT MARY,1,1,152,0.6578947368421052,0.6578947368421052
2022,MURRAY HILL,47,14,3251,1.4457090126115042,0.4306367271608736
2022,MUSKEGO WAY,152,74,2717,5.594405594405594,2.7235921972764077
2022,NASH PARK,17,7,411,4.13625304136253,1.70316301703163
2022,NATIONAL PARK,35,16,575,6.086956521739131,2.782608695652174
2022,NEW COELN,5,1,21,23.809523809523807,4.761904761904762
2022,NORTH DIVISION,228,94,2056,11.089494163424124,4.571984435797665
2022,NORTH GRANVILLE,1,1,11,9.090909090909092,9.090909090909092
2022,NORTH MEADOWS,152,66,1282,11.856474258970358,5.14820592823713
2022,NORTHPOINT,11,2,1421,0.7741027445460943,0.14074595355383532
2022,NORTHRIDGE,51,16,548,9.306569343065693,2.9197080291970803
2022,NORTHRIDGE LAKES,88,44,1096,8.02919708029197,4.014598540145985
2022,OLD NORTH MILWAUKEE,632,266,3859,16.377299818605856,6.8929774552993
2022,PARK VIEW,6,4,42,14.285714285714285,9.523809523809524
2022,PARK WEST,194,76,1667,11.637672465506899,4.559088182363527
2022,PARKWAY HILLS,27,8,195,13.846153846153847,4.102564102564102
2022,PHEASANT RUN,11,5,168,6.547619047619048,2.976190476190476
2022,POLLBER HEIGHTS,45,16,138,32.608695652173914,11.594202898550725
2022,POLONIA,53,30,941,5.63230605738576,3.1880977683315623
2022,RIDGEVIEW,2,1,19,10.526315789473683,5.263157894736842
2022,RIVER BEND,1,0,224,0.4464285714285714,0
2022,RIVERSIDE PARK,5,2,577,0.8665511265164645,0.34662045060658575
2022,RIVERTON HEIGHTS,11,3,146,7.534246575342466,2.054794520547945
2022,RIVERWEST,106,44,3916,2.706843718079673,1.1235955056179776
2022,ROLLING GREEN,8,5,431,1.8561484918793503,1.160092807424594
2022,ROOSEVELT GROVE,156,52,1270,12.283464566929133,4.094488188976378
2022,ROOT CREEK,7,3,429,1.6317016317016315,0.6993006993006993
2022,RUFUS KING,191,83,1135,16.82819383259912,7.312775330396476
2022,SAINT JOSEPH,198,75,1494,13.253012048192772,5.020080321285141
2022,SAVELAND PARK,10,3,137,7.2992700729927,2.18978102189781
2022,SERVITE WOODS,45,17,339,13.274336283185843,5.014749262536873
2022,SHERMAN PARK,261,99,1794,14.54849498327759,5.518394648829431
2022,SILVER CITY,55,25,920,5.978260869565218,2.717391304347826
2022,SILVER SPRING,493,203,2679,18.402388951101155,7.57745427398283
2022,SILVER SWAN,205,76,867,23.64475201845444,8.765859284890427
2022,SOUTHGATE,8,3,199,4.0201005025125625,1.507537688442211
2022,SOUTHPOINT,67,23,951,7.045215562565721,2.4185068349106205
2022,ST. AMELIAN'S,17,4,362,4.696132596685083,1.1049723756906076
2022,STORY HILL,6,3,393,1.5267175572519083,0.7633587786259541
2022,SUNSET HEIGHTS,57,19,669,8.520179372197308,2.8400597907324365
2022,THE VALLEY / PIGSVILLE,9,2,143,6.293706293706294,1.3986013986013985
2022,THURSTON WOODS,169,57,968,17.458677685950413,5.8884297520661155
2022,TIMMERMAN AIRPORT,41,15,160,25.624999999999996,9.375
2022,TIMMERMAN WEST,129,50,1323,9.750566893424036,3.779289493575208
2022,TIPPECANOE,9,3,726,1.2396694214876034,0.4132231404958678
2022,TOWN & COUNTRY MANOR,62,26,617,10.048622366288493,4.213938411669368
2022,TOWN OF LAKE,16,8,582,2.7491408934707904,1.3745704467353952
2022,TRIANGLE,12,7,98,12.244897959183673,7.142857142857142
2022,TRIANGLE NORTH,39,12,498,7.83132530120482,2.4096385542168677
2022,TRIPOLI PARK,73,19,294,24.829931972789115,6.462585034013606
2022,UPPER EAST SIDE,6,2,924,0.6493506493506493,0.21645021645021645
2022,UPTOWN,236,88,1564,15.089514066496163,5.626598465473146
2022,VALHALLA,367,138,1270,28.89763779527559,10.866141732283465
2022,VALLEY FORGE,4,3,52,7.6923076923076925,5.769230769230769
2022,VOGEL PARK,110,43,733,15.006821282401091,5.866302864938609
2022,WAHL PARK,97,39,617,15.721231766612643,6.3209076175040515
2022,WALKER'S POINT,138,66,4130,3.3414043583535107,1.5980629539951572
2022,WALNUT HILL,65,26,634,10.25236593059937,4.100946372239748
2022,WASHINGTON HEIGHTS,41,14,1161,3.5314384151593456,1.2058570198105083
2022,WASHINGTON PARK,184,89,1429,12.876137158852345,6.22813156053184
2022,WEST VIEW,11,3,521,2.111324376199616,0.5758157389635317
2022,WHISPERING HILLS,5,5,406,1.2315270935960592,1.2315270935960592
2022,WHITE MANOR,17,7,276,6.159420289855073,2.536231884057971
2022,WICK FIELD,11,5,211,5.213270142180095,2.3696682464454977
2022,WILLIAMSBURG,73,22,619,11.793214862681744,3.5541195476575123
2022,WILSON PARK,15,4,576,2.604166666666667,0.6944444444444444
2022,WOODLAND COURT,49,18,347,14.121037463976945,5.187319884726225
2022,WYRICK PARK,48,21,578,8.304498269896193,3.633217993079585
2022,YANKEE HILL,49,19,2797,1.7518770110833037,0.6792992491955666
2023,ALVERNO,7,4,286,2.4475524475524475,1.3986013986013985
2023,ARLINGTON GARDENS,34,9,368,9.239130434782608,2.4456521739130435
2023,ARLINGTON HEIGHTS,115,34,1249,9.207365892714172,2.722177742193755
2023,AVENUES WEST,268,121,5890,4.550084889643464,2.0543293718166384
2023,BARAN PARK,3,1,55,5.454545454545454,1.8181818181818181
2023,BAY VIEW,46,12,4537,1.0138858276394092,0.26449195503636763
2023,BLUEMOUND HEIGHTS,26,9,789,3.2953105196451205,1.1406844106463878
2023,BORCHERT FIELD,108,42,991,10.898082744702322,4.238143289606458
2023,BRADLEY ESTATES,29,9,738,3.9295392953929538,1.2195121951219512
2023,BREWER'S HILL,54,13,1153,4.683434518647007,1.1274934952298352
2023,BURNHAM PARK,24,8,1132,2.1201413427561837,0.7067137809187279
2023,CALUMET FARMS,99,26,710,13.943661971830986,3.6619718309859155
2023,CAMBRIDGE HEIGHTS,27,7,921,2.9315960912052117,0.760043431053203
2023,CANNON PARK,6,1,649,0.9244992295839755,0.15408320493066258
2023,CAPITOL HEIGHTS,114,27,909,12.541254125412541,2.9702970297029703
2023,CASTLE MANOR,51,10,972,5.246913580246913,1.02880658436214
2023,CLARKE SQUARE,125,42,1812,6.898454746136866,2.3178807947019866
2023,CLAYTON CREST,1,1,47,2.127659574468085,2.127659574468085
2023,CLOCK TOWER ACRES,15,7,453,3.3112582781456954,1.545253863134658
2023,COLD SPRING PARK,109,29,831,13.116726835138387,3.489771359807461
2023,COLUMBUS PARK,68,26,757,8.982826948480845,3.4346103038309117
2023,CONCORDIA,291,125,1862,15.628356605800214,6.713211600429646
2023,COOPER PARK,27,7,474,5.69620253164557,1.4767932489451476
2023,DINEEN PARK,212,77,1179,17.981340118744697,6.530958439355386
2023,DOWNER WOODS,2,1,411,0.48661800486618007,0.24330900243309003
2023,DRETZKA PARK,4,2,97,4.123711340206185,2.0618556701030926
2023,ENDERIS PARK,49,19,748,6.550802139037433,2.5401069518716577
2023,ESTABROOK PARK,2,1,379,0.5277044854881267,0.2638522427440633
2023,EUCLID PARK,4,1,602,0.6644518272425249,0.16611295681063123
2023,FAIR PARK,7,1,218,3.211009174311927,0.45871559633027525
2023,FAIRFIELD,61,18,299,20.401337792642142,6.0200668896321075
2023,FAIRVIEW,11,2,331,3.3232628398791544,0.6042296072507553
2023,FERNWOOD,3,0,491,0.6109979633401221,0
2023,FLORIST HIGHLANDS,17,2,201,8.45771144278607,0.9950248756218906
2023,FOREST HOME HILLS,44,18,987,4.4579533941236065,1.82370820668693
2023,FRANKLIN HEIGHTS,224,87,2218,10.099188458070333,3.9224526600541028
2023,GARDEN HOMES,109,44,712,15.308988764044946,6.179775280898876
2023,GOLDEN VALLEY,15,5,310,4.838709677419355,1.6129032258064515
2023,GOLDMAN PARK,3,2,232,1.293103448275862,0.8620689655172413
2023,GRA-RAM,5,1,404,1.2376237623762376,0.24752475247524752
2023,GRACELAND,38,7,383,9.921671018276761,1.8276762402088773
2023,GRANTOSA,86,24,606,14.19141914191419,3.9603960396039604
2023,GRANVILLE STATION,59,16,700,8.428571428571429,2.2857142857142856
2023,GRASSLYN MANOR,67,15,813,8.241082410824108,1.8450184501845017
2023,GROVER HEIGHTS,16,3,95,16.842105263157894,3.1578947368421053
2023,HALYARD PARK,19,1,309,6.148867313915858,0.3236245954692557
2023,HAMPTON HEIGHTS,237,71,1401,16.916488222698074,5.067808708065667
2023,HARAMBEE,327,110,3458,9.456333140543666,3.1810294968189705
2023,HARBOR VIEW,10,4,637,1.5698587127158554,0.6279434850863422
2023,HAVENWOODS,11,5,85,12.941176470588237,5.88235294117647
2023,HAWLEY FARMS,11,3,241,4.564315352697095,1.2448132780082988
2023,HAWTHORNE GLEN,1,0,78,1.282051282051282,0
2023,HAYMARKET,54,14,166,32.53012048192771,8.433734939759036
2023,HIGHWOOD ESTATES,4,2,628,0.6369426751592357,0.3184713375796179
2023,HILLSIDE,38,14,500,7.6,2.8000000000000003
2023,HISTORIC MITCHELL STREET,211,76,3068,6.877444589308997,2.4771838331160363
2023,HISTORIC THIRD WARD,3,1,1550,0.1935483870967742,0.06451612903225806
2023,HONEY CREEK MANOR,9,2,402,2.2388059701492535,0.4975124378109453
2023,HONEY CREEK PARKWAY,2,0,236,0.847457627118644,0
2023,JACKSON PARK,51,19,1387,3.6770007209805335,1.36986301369863
2023,JOHNSON'S WOODS,23,7,605,3.8016528925619832,1.1570247933884297
2023,JUNEAU TOWN,14,8,3629,0.3857812069440617,0.2204464039680353
2023,KILBOURN TOWN,113,29,3059,3.6940176528277213,0.9480222294867604
2023,KING PARK,32,10,815,3.92638036809816,1.2269938650306749
2023,KOPS PARK,12,3,317,3.7854889589905363,0.9463722397476341
2023,LAND BANK,1,0,447,0.22371364653243847,0
2023,LAYTON PARK,31,8,1147,2.7027027027027026,0.6974716652136007
2023,LENOX HEIGHTS,40,15,405,9.876543209876543,3.7037037037037033
2023,LINCOLN CREEK,130,32,1533,8.48010437051533,2.0874103065883887
2023,LINCOLN PARK,143,41,1057,13.528855250709556,3.878902554399243
2023,LINCOLN VILLAGE,165,56,2681,6.154419992540097,2.088772845953003
2023,LINDSAY PARK,108,23,962,11.226611226611228,2.390852390852391
2023,LITTLE MENOMONEE PARKWAY,14,4,168,8.333333333333332,2.380952380952381
2023,LONG VIEW,81,22,527,15.370018975332068,4.174573055028463
2023,LOWER EAST SIDE,132,51,8536,1.5463917525773196,0.5974695407685099
2023,LYONS PARK,1,0,148,0.6756756756756757,0
2023,MAPLE TREE,148,47,656,22.5609756097561,7.164634146341463
2023,MARQUETTE,1,1,298,0.33557046979865773,0.33557046979865773
2023,MARTIN DRIVE,17,1,476,3.571428571428571,0.21008403361344538
2023,MC GOVERN PARK,78,25,565,13.805309734513274,4.424778761061947
2023,MELODY VIEW,26,8,168,15.476190476190476,4.761904761904762
2023,MENOMONEE RIVER HILLS,341,103,1431,23.829489867225718,7.197763801537387
2023,MENOMONEE RIVER HILLS EAST,112,32,479,23.382045929018787,6.6805845511482245
2023,MENOMONEE RIVER VALLEY,1,1,132,0.7575757575757576,0.7575757575757576
2023,MERRILL PARK,163,60,1203,13.549459684123025,4.987531172069826
2023,METCALFE PARK,97,32,749,12.950600801068092,4.2723631508678235
2023,MIDTOWN,141,56,1719,8.202443280977311,3.2577079697498545
2023,MILL VALLEY,1,0,57,1.7543859649122806,0
2023,MILLER VALLEY,32,13,369,8.672086720867208,3.523035230352303
2023,MITCHELL FIELD,1,0,585,0.17094017094017094,0
2023,MITCHELL PARK,37,12,179,20.670391061452513,6.70391061452514
2023,MITCHELL WEST,9,4,858,1.048951048951049,0.4662004662004662
2023,MORGAN HEIGHTS,4,0,305,1.3114754098360655,0
2023,MORGANDALE,12,5,945,1.2698412698412698,0.5291005291005291
2023,MOUNT MARY,4,2,151,2.6490066225165565,1.3245033112582782
2023,MURRAY HILL,34,10,3245,1.0477657935285054,0.30816640986132515
2023,MUSKEGO WAY,139,56,2709,5.131044665928386,2.0671834625323
2023,NASH PARK,16,3,405,3.950617283950617,0.7407407407407408
2023,NATIONAL PARK,43,22,586,7.337883959044368,3.754266211604096
2023,NEW COELN,9,5,22,40.909090909090914,22.727272727272727
2023,NORTH DIVISION,170,62,2113,8.045433033601515,2.9342167534311407
2023,NORTH MEADOWS,307,100,1271,24.154209284028326,7.867820613690007
2023,NORTHPOINT,11,2,1414,0.7779349363507779,0.14144271570014144
2023,NORTHRIDGE,83,19,551,15.063520871143377,3.4482758620689653
2023,NORTHRIDGE LAKES,65,14,1093,5.946935041171089,1.2808783165599267
2023,OLD NORTH MILWAUKEE,580,201,3824,15.167364016736402,5.256276150627615
2023,PARK KNOLL,1,0,46,2.1739130434782608,0
2023,PARK VIEW,2,1,37,5.405405405405405,2.7027027027027026
2023,PARK WEST,163,50,1652,9.86682808716707,3.026634382566586
2023,PARKWAY HILLS,22,5,197,11.16751269035533,2.5380710659898478
2023,PHEASANT RUN,11,6,170,6.470588235294119,3.5294117647058822
2023,POLLBER HEIGHTS,70,23,137,51.09489051094891,16.78832116788321
2023,POLONIA,45,22,943,4.7720042417815485,2.332979851537646
2023,RED OAK HEIGHTS,2,0,18,11.11111111111111,0
2023,RIDGEVIEW,1,1,18,5.555555555555555,5.555555555555555
2023,RIVER BEND,4,2,218,1.834862385321101,0.9174311926605505
2023,RIVERSIDE PARK,9,3,587,1.5332197614991483,0.5110732538330494
2023,RIVERTON HEIGHTS,4,1,148,2.7027027027027026,0.6756756756756757
2023,RIVERWEST,92,36,3887,2.366863905325444,0.926164136866478
2023,ROLLING GREEN,3,2,428,0.7009345794392523,0.46728971962616817
2023,ROOSEVELT GROVE,160,51,1259,12.708498808578236,4.0508339952343135
2023,ROOT CREEK,11,2,433,2.5404157043879905,0.4618937644341801
2023,RUFUS KING,150,58,1136,13.204225352112676,5.105633802816902
2023,SAINT JOSEPH,171,60,1484,11.522911051212938,4.0431266846361185
2023,SAVELAND PARK,4,2,134,2.9850746268656714,1.4925373134328357
2023,SERVITE WOODS,87,20,343,25.364431486880466,5.830903790087463
2023,SHERMAN PARK,205,85,1899,10.795155344918378,4.476040021063718
2023,SILVER CITY,52,19,916,5.676855895196507,2.074235807860262
2023,SILVER SPRING,515,177,2663,19.339091250469394,6.646639128802103
2023,SILVER SWAN,255,77,869,29.344073647871117,8.860759493670885
2023,SOUTHGATE,7,2,190,3.684210526315789,1.0526315789473684
2023,SOUTHPOINT,61,18,945,6.455026455026455,1.9047619047619049
2023,ST. AMELIAN'S,27,4,355,7.605633802816901,1.1267605633802817
2023,STORY HILL,4,0,391,1.0230179028132993,0
2023,SUNSET HEIGHTS,59,13,654,9.021406727828746,1.9877675840978593
2023,THE VALLEY / PIGSVILLE,3,1,144,2.083333333333333,0.6944444444444444
2023,THURSTON WOODS,171,45,955,17.905759162303664,4.712041884816754
2023,TIMMERMAN AIRPORT,35,6,161,21.73913043478261,3.7267080745341614
2023,TIMMERMAN WEST,143,36,1318,10.849772382397573,2.731411229135053
2023,TIPPECANOE,8,4,728,1.098901098901099,0.5494505494505495
2023,TOWN & COUNTRY MANOR,59,19,616,9.577922077922079,3.0844155844155843
2023,TOWN OF LAKE,8,2,585,1.3675213675213675,0.3418803418803419
2023,TRIANGLE,8,2,99,8.080808080808081,2.0202020202020203
2023,TRIANGLE NORTH,35,6,505,6.9306930693069315,1.188118811881188
2023,TRIPOLI PARK,73,27,292,25,9.246575342465754
2023,UPPER EAST SIDE,5,1,929,0.5382131324004306,0.1076426264800861
2023,UPTOWN,245,69,1557,15.735388567758509,4.431599229287091
2023,VALHALLA,398,126,1210,32.892561983471076,10.413223140495868
2023,VALLEY FORGE,2,1,55,3.6363636363636362,1.8181818181818181
2023,VOGEL PARK,119,30,728,16.346153846153847,4.1208791208791204
2023,WAHL PARK,96,28,603,15.92039800995025,4.643449419568822
2023,WALKER'S POINT,140,44,4286,3.2664489034064395,1.026598226784881
2023,WALNUT HILL,56,18,643,8.709175738724728,2.7993779160186625
2023,WASHINGTON HEIGHTS,66,18,1156,5.709342560553633,1.5570934256055362
2023,WASHINGTON PARK,130,43,1402,9.272467902995722,3.0670470756062764
2023,WEDGEWOOD,1,0,237,0.42194092827004215,0
2023,WEST VIEW,8,3,522,1.532567049808429,0.5747126436781609
2023,WHISPERING HILLS,6,0,407,1.4742014742014742,0
2023,WHITE MANOR,26,11,284,9.15492957746479,3.873239436619718
2023,WICK FIELD,5,0,206,2.4271844660194173,0
2023,WILLIAMSBURG,75,21,612,12.254901960784313,3.431372549019608
2023,WILSON PARK,10,2,577,1.733102253032929,0.34662045060658575
2023,WOODLAND COURT,43,7,345,12.46376811594203,2.0289855072463765
2023,WYRICK PARK,48,12,576,8.333333333333332,2.083333333333333
2023,YANKEE HILL,55,19,2809,1.957992168031328,0.6763972944108224
